LearningStyle_Cluster,Performance_Cluster,Affective_Cluster,Age,AssignmentCompletion,Attendance,Discussions,EduTech,ExamScore,Extracurricular,FinalGrade,Gender,Internet,LearningPerformance_Cluster,LearningStyle,Motivation,OnlineCourses,Resources,StressLevel,StudyHours
1,3,1,27,87,99,0,1,90,0,0,0,1,3,2,1,7,1,2,25
3,1,1,27,54,99,1,0,76,0,1,0,1,1,1,1,18,1,1,25
0,1,1,19,61,99,1,1,74,0,1,0,1,1,2,1,0,1,1,25
1,1,1,25,55,99,0,1,93,0,0,0,1,1,2,1,9,1,0,25
1,3,1,27,87,99,0,1,90,0,0,0,1,3,2,1,7,1,2,25
1,1,2,24,60,84,0,0,100,0,0,1,1,1,3,1,12,2,1,8
2,3,2,27,80,84,0,1,85,0,0,1,1,3,1,1,19,2,1,8
1,3,1,28,97,84,1,0,97,0,0,1,1,3,1,1,4,2,0,8
1,0,1,25,68,84,0,1,43,0,3,1,1,0,3,1,9,2,2,8
2,1,2,24,60,84,0,0,100,1,0,1,1,1,3,0,12,0,1,8
2,3,2,27,80,84,0,1,85,1,0,1,1,3,1,0,19,0,1,8
0,3,0,28,97,84,1,0,97,1,0,1,1,3,1,0,4,0,0,8
2,0,0,25,68,84,0,1,43,1,3,1,1,0,3,0,9,0,2,8
3,3,0,19,96,66,0,1,87,1,0,1,1,3,1,1,16,1,2,13
3,2,2,29,95,66,1,1,67,1,2,1,1,2,1,1,10,1,1,13
0,0,2,23,60,66,0,1,54,1,3,1,1,0,2,1,0,1,0,13
3,3,0,19,96,66,0,1,87,1,0,1,1,3,1,1,16,1,2,13
3,2,2,29,95,66,1,1,67,1,2,1,1,2,1,1,10,1,1,13
0,0,2,23,60,66,0,1,54,1,3,1,1,0,2,1,0,1,0,13
3,3,0,19,96,66,0,1,87,1,0,1,1,3,1,0,16,1,2,13
3,2,0,29,95,66,1,1,67,1,2,1,1,2,1,0,10,1,1,13
0,0,0,23,60,66,0,1,54,1,3,1,1,0,2,0,0,1,0,13
3,3,0,19,96,66,0,1,87,1,0,1,1,3,1,0,16,1,2,13
3,2,0,29,95,66,1,1,67,1,2,1,1,2,1,0,10,1,1,13
0,0,0,23,60,66,0,1,54,1,3,1,1,0,2,0,0,1,0,13
2,3,0,19,96,66,0,1,87,0,0,1,1,3,1,0,16,2,2,13
1,2,0,29,95,66,1,1,67,0,2,1,1,2,1,0,10,2,1,13
1,0,0,23,60,66,0,1,54,0,3,1,1,0,2,0,0,2,0,13
3,0,1,23,68,91,1,0,52,1,3,0,1,0,1,0,17,1,1,22
3,1,1,20,64,91,0,1,98,1,0,0,1,1,0,0,11,1,1,22
3,0,1,23,68,91,1,0,52,1,3,0,1,0,1,1,17,0,1,22
2,1,1,20,64,91,0,1,98,1,0,0,1,1,0,1,11,0,1,22
3,0,1,23,68,91,1,0,52,1,3,0,0,0,1,1,17,1,1,22
3,1,1,20,64,91,0,1,98,1,0,0,0,1,0,1,11,1,1,22
3,0,1,23,68,91,1,0,52,0,3,0,1,0,1,0,17,1,1,22
2,1,1,20,64,91,0,1,98,0,0,0,1,1,0,0,11,1,1,22
3,0,1,23,68,91,1,0,52,1,3,0,1,0,1,2,17,1,1,22
3,1,1,20,64,91,0,1,98,1,0,0,1,1,0,2,11,1,1,22
3,0,1,23,68,91,1,0,52,0,3,0,1,0,1,1,17,1,1,22
2,1,1,20,64,91,0,1,98,0,0,0,1,1,0,1,11,1,1,22
2,2,0,25,77,69,0,1,62,0,2,0,1,2,2,0,18,2,1,28
2,2,2,25,77,69,0,1,62,0,2,0,1,2,2,1,18,1,1,28
2,2,2,25,77,69,0,1,62,0,2,0,1,2,2,2,18,1,1,28
2,0,1,21,74,88,0,1,67,0,2,1,1,0,3,1,15,0,2,31
1,2,1,26,100,88,0,1,53,0,3,1,1,2,1,1,4,0,0,31
1,3,2,25,88,88,1,1,98,0,0,1,1,3,2,1,6,0,1,31
3,0,1,21,74,88,0,1,67,1,2,1,1,0,3,0,15,1,2,31
0,2,1,26,100,88,0,1,53,1,3,1,1,2,1,0,4,1,0,31
0,3,2,25,88,88,1,1,98,1,0,1,1,3,2,0,6,1,1,31
2,0,1,21,74,88,0,1,67,0,2,1,1,0,3,1,15,2,2,31
1,2,1,26,100,88,0,1,53,0,3,1,1,2,1,1,4,2,0,31
1,3,2,25,88,88,1,1,98,0,0,1,1,3,2,1,6,2,1,31
2,2,2,19,86,73,0,0,44,0,3,1,1,2,0,1,17,2,1,23
2,1,2,24,57,73,0,1,75,0,1,1,1,1,2,1,15,2,2,23
3,3,2,28,94,73,1,1,98,0,0,1,1,3,1,1,14,2,1,23
1,2,2,19,79,73,0,1,51,0,3,1,1,2,1,1,12,2,1,23
2,2,2,19,86,73,0,0,44,0,3,1,1,2,0,1,17,1,1,23
2,1,2,24,57,73,0,1,75,0,1,1,1,1,2,1,15,1,2,23
3,3,2,28,94,73,1,1,98,0,0,1,1,3,1,1,14,1,1,23
2,2,2,19,79,73,0,1,51,0,3,1,1,2,1,1,12,1,1,23
2,2,2,19,86,73,0,0,44,0,3,1,1,2,0,1,17,2,1,23
2,1,2,24,57,73,0,1,75,0,1,1,1,1,2,1,15,2,2,23
3,3,2,28,94,73,1,1,98,0,0,1,1,3,1,1,14,2,1,23
1,2,2,19,79,73,0,1,51,0,3,1,1,2,1,1,12,2,1,23
2,2,2,19,86,73,0,0,44,0,3,1,1,2,0,1,17,1,1,23
2,1,2,24,57,73,0,1,75,0,1,1,1,1,2,1,15,1,2,23
3,3,2,28,94,73,1,1,98,0,0,1,1,3,1,1,14,1,1,23
2,2,2,19,79,73,0,1,51,0,3,1,1,2,1,1,12,1,1,23
0,1,1,20,61,94,0,1,91,1,0,1,1,1,1,2,6,1,2,37
0,0,0,20,67,71,0,1,65,1,2,1,1,0,1,1,8,1,2,12
3,0,2,18,56,71,0,0,67,1,2,1,1,0,0,1,18,1,1,12
0,0,0,19,75,71,1,0,56,1,2,1,1,0,0,1,4,1,2,12
2,0,0,20,67,71,0,1,65,0,2,1,1,0,1,1,8,0,2,12
2,0,2,18,56,71,0,0,67,0,2,1,1,0,0,1,18,0,1,12
0,0,0,19,75,71,1,0,56,0,2,1,1,0,0,1,4,0,2,12
1,0,0,20,67,71,0,1,65,0,2,1,1,0,1,1,8,1,2,12
2,0,2,18,56,71,0,0,67,0,2,1,1,0,0,1,18,1,1,12
0,0,0,19,75,71,1,0,56,0,2,1,1,0,0,1,4,1,2,12
0,0,0,24,53,76,1,0,47,0,3,1,1,0,3,0,5,0,0,17
0,0,0,24,53,76,1,0,47,1,3,1,1,0,3,0,5,2,0,17
1,0,2,24,53,76,1,0,47,0,3,1,1,0,3,1,5,2,0,17
0,0,0,24,53,76,1,0,47,0,3,1,0,0,3,0,5,1,0,17
0,0,2,24,53,76,1,0,47,0,3,1,1,0,3,1,5,1,0,17
1,3,1,19,83,100,0,1,87,0,0,1,1,3,1,1,1,1,1,21
0,3,1,23,97,100,1,0,89,0,0,1,1,3,0,1,1,1,2,21
1,3,1,19,83,100,0,1,87,0,0,1,1,3,1,0,1,1,1,21
0,3,1,23,97,100,1,0,89,0,0,1,1,3,0,0,1,1,2,21
1,3,1,19,83,100,0,1,87,0,0,1,1,3,1,1,1,1,1,21
0,3,1,23,97,100,1,0,89,0,0,1,1,3,0,1,1,1,2,21
3,3,1,23,77,89,1,1,78,0,1,0,1,3,3,0,18,2,2,25
1,1,2,27,61,89,0,0,92,0,0,0,1,1,1,0,9,2,1,25
3,0,2,25,63,89,1,1,59,0,2,0,1,0,1,0,14,2,1,25
3,3,1,23,77,89,1,1,78,1,1,0,1,3,3,1,18,0,2,25
2,1,2,27,61,89,0,0,92,1,0,0,1,1,1,1,9,0,1,25
3,0,2,25,63,89,1,1,59,1,2,0,1,0,1,1,14,0,1,25
0,0,1,23,51,93,1,1,51,0,3,0,1,0,3,1,7,1,0,22
3,1,1,20,73,93,1,1,77,0,1,0,1,1,1,1,12,1,2,22
0,2,1,19,93,93,1,1,51,0,3,0,1,2,2,1,4,1,1,22
3,0,1,24,60,93,1,1,50,0,3,0,1,0,3,1,17,1,1,22
3,3,1,18,89,93,1,0,89,0,0,0,1,3,2,1,13,1,2,22
0,0,1,23,51,93,1,1,51,1,3,0,1,0,3,1,7,1,0,22
3,1,1,20,73,93,1,1,77,1,1,0,1,1,1,1,12,1,2,22
0,2,1,19,93,93,1,1,51,1,3,0,1,2,2,1,4,1,1,22
3,0,1,24,60,93,1,1,50,1,3,0,1,0,3,1,17,1,1,22
3,3,1,18,89,93,1,0,89,1,0,0,1,3,2,1,13,1,2,22
0,0,1,23,51,93,1,1,51,0,3,0,1,0,3,1,7,1,0,22
3,1,1,20,73,93,1,1,77,0,1,0,1,1,1,1,12,1,2,22
0,2,1,19,93,93,1,1,51,0,3,0,1,2,2,1,4,1,1,22
3,0,1,24,60,93,1,1,50,0,3,0,1,0,3,1,17,1,1,22
3,3,1,18,89,93,1,0,89,0,0,0,1,3,2,1,13,1,2,22
1,0,1,23,51,93,1,1,51,0,3,0,1,0,3,0,7,2,0,22
1,1,1,20,73,93,1,1,77,0,1,0,1,1,1,0,12,2,2,22
1,2,1,19,93,93,1,1,51,0,3,0,1,2,2,0,4,2,1,22
3,0,1,24,60,93,1,1,50,0,3,0,1,0,3,0,17,2,1,22
3,3,1,18,89,93,1,0,89,0,0,0,1,3,2,0,13,2,2,22
0,0,1,23,51,93,1,1,51,0,3,0,1,0,3,1,7,1,0,22
3,1,1,20,73,93,1,1,77,0,1,0,1,1,1,1,12,1,2,22
0,2,1,19,93,93,1,1,51,0,3,0,1,2,2,1,4,1,1,22
3,0,1,24,60,93,1,1,50,0,3,0,1,0,3,1,17,1,1,22
3,3,1,18,89,93,1,0,89,0,0,0,1,3,2,1,13,1,2,22
0,1,0,19,67,70,1,1,76,1,1,1,1,1,0,1,2,2,2,5
0,1,0,28,58,70,1,1,86,1,0,1,1,1,3,1,2,2,2,5
2,1,2,21,64,70,0,1,79,1,1,1,1,1,3,1,16,2,1,5
3,3,0,22,95,70,1,1,99,1,0,1,1,3,2,1,13,2,2,5
1,3,2,28,89,70,0,0,97,1,0,1,1,3,3,1,12,2,1,5
0,1,0,24,66,61,1,0,76,1,1,1,1,1,1,2,6,1,2,29
0,3,0,19,97,61,1,1,78,1,1,1,1,3,2,2,6,1,2,29
1,1,0,24,66,61,1,0,76,0,1,1,1,1,1,1,6,2,2,29
1,3,0,19,97,61,1,1,78,0,1,1,1,3,2,1,6,2,2,29
0,0,2,28,63,80,1,0,54,1,3,0,1,0,1,1,5,2,0,26
3,2,1,26,99,99,1,1,52,1,3,0,1,2,2,1,18,2,1,21
3,0,1,18,50,99,1,1,45,1,3,0,1,0,3,1,18,2,2,21
3,2,1,26,99,99,1,1,52,1,3,0,1,2,2,0,18,0,1,21
3,0,1,18,50,99,1,1,45,1,3,0,1,0,3,0,18,0,2,21
3,2,1,26,99,99,1,1,52,1,3,0,1,2,2,1,18,0,1,21
3,0,1,18,50,99,1,1,45,1,3,0,1,0,3,1,18,0,2,21
2,2,1,26,99,99,1,1,52,0,3,0,1,2,2,2,18,2,1,21
2,0,1,18,50,99,1,1,45,0,3,0,1,0,3,2,18,2,2,21
2,2,1,26,99,99,1,1,52,0,3,0,1,2,2,0,18,0,1,21
2,0,1,18,50,99,1,1,45,0,3,0,1,0,3,0,18,0,2,21
3,2,1,26,99,99,1,1,52,1,3,0,1,2,2,0,18,1,1,21
3,0,1,18,50,99,1,1,45,1,3,0,1,0,3,0,18,1,2,21
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,1,5,1,1,24
0,1,1,21,56,77,1,0,76,1,1,1,1,1,2,1,8,1,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,1,5,1,1,24
0,1,1,21,56,77,1,0,76,1,1,1,1,1,2,1,8,1,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,0,5,1,1,24
0,1,0,21,56,77,1,0,76,1,1,1,1,1,2,0,8,1,2,24
0,3,2,19,96,77,1,1,74,0,1,1,1,3,2,2,5,1,1,24
0,1,0,21,56,77,1,0,76,0,1,1,1,1,2,2,8,1,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,0,5,2,1,24
0,1,0,21,56,77,1,0,76,1,1,1,1,1,2,0,8,2,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,1,5,1,1,24
0,1,1,21,56,77,1,0,76,1,1,1,1,1,2,1,8,1,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,2,5,2,1,24
0,1,0,21,56,77,1,0,76,1,1,1,1,1,2,2,8,2,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,2,5,1,1,24
0,1,0,21,56,77,1,0,76,1,1,1,1,1,2,2,8,1,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,1,5,1,1,24
0,1,1,21,56,77,1,0,76,1,1,1,1,1,2,1,8,1,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,0,5,0,1,24
0,1,0,21,56,77,1,0,76,1,1,1,1,1,2,0,8,0,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,1,5,2,1,24
0,1,1,21,56,77,1,0,76,1,1,1,1,1,2,1,8,2,2,24
0,3,2,19,96,77,1,1,74,1,1,1,1,3,2,2,5,0,1,24
0,1,0,21,56,77,1,0,76,1,1,1,1,1,2,2,8,0,2,24
0,0,1,19,67,94,1,0,46,1,3,0,1,0,2,0,0,1,1,24
0,2,1,25,76,94,0,1,66,1,2,0,1,2,0,0,8,1,1,24
0,2,1,27,81,94,0,0,40,1,3,0,1,2,1,0,1,1,1,24
0,0,1,19,67,94,1,0,46,1,3,0,0,0,2,2,0,0,1,24
1,2,1,25,76,94,0,1,66,1,2,0,0,2,0,2,8,0,1,24
0,2,1,27,81,94,0,0,40,1,3,0,0,2,1,2,1,0,1,24
0,0,1,19,67,94,1,0,46,0,3,0,1,0,2,2,0,1,1,24
1,2,1,25,76,94,0,1,66,0,2,0,1,2,0,2,8,1,1,24
1,2,1,27,81,94,0,0,40,0,3,0,1,2,1,2,1,1,1,24
1,1,1,27,51,92,0,1,91,1,0,0,1,1,1,1,4,2,2,11
0,1,1,27,51,92,0,1,91,1,0,0,1,1,1,2,4,1,2,11
1,1,1,27,51,92,0,1,91,0,0,0,1,1,1,1,4,1,2,11
2,3,2,26,98,65,0,1,78,0,1,1,0,3,3,1,17,2,0,6
1,2,0,29,92,65,1,1,40,0,3,1,0,2,2,1,2,2,2,6
2,1,0,22,53,72,0,1,93,1,0,0,1,1,2,0,20,2,0,17
2,1,0,21,64,72,0,0,79,1,1,0,1,1,2,0,16,2,2,17
2,1,0,22,53,72,0,1,93,0,0,0,1,1,2,0,20,1,0,17
2,1,0,21,64,72,0,0,79,0,1,0,1,1,2,0,16,1,2,17
2,1,0,22,53,72,0,1,93,0,0,0,1,1,2,0,20,1,0,17
2,1,0,21,64,72,0,0,79,0,1,0,1,1,2,0,16,1,2,17
3,2,2,27,85,74,1,1,42,1,3,0,1,2,1,2,10,1,1,29
3,0,0,29,53,74,1,0,47,1,3,0,1,0,2,2,12,1,2,29
0,3,2,26,92,74,1,1,98,1,0,0,1,3,3,2,2,1,1,29
3,2,2,27,85,74,1,1,42,0,3,0,1,2,1,0,10,1,1,29
3,0,0,29,53,74,1,0,47,0,3,0,1,0,2,0,12,1,2,29
0,3,2,26,92,74,1,1,98,0,0,0,1,3,3,0,2,1,1,29
3,2,2,27,85,74,1,1,42,0,3,0,1,2,1,1,10,1,1,29
3,0,2,29,53,74,1,0,47,0,3,0,1,0,2,1,12,1,2,29
0,3,2,26,92,74,1,1,98,0,0,0,1,3,3,1,2,1,1,29
3,2,2,27,85,74,1,1,42,1,3,0,1,2,1,1,10,2,1,29
3,0,2,29,53,74,1,0,47,1,3,0,1,0,2,1,12,2,2,29
0,3,2,26,92,74,1,1,98,1,0,0,1,3,3,1,2,2,1,29
3,1,1,23,53,91,0,1,83,1,1,0,1,1,0,0,16,1,0,24
3,2,1,29,99,91,0,1,40,1,3,0,1,2,1,0,13,1,1,24
0,0,1,21,63,91,1,1,58,1,2,0,1,0,0,0,3,1,2,24
2,1,1,23,53,91,0,1,83,1,1,0,1,1,0,2,16,0,0,24
2,2,1,29,99,91,0,1,40,1,3,0,1,2,1,2,13,0,1,24
0,0,1,21,63,91,1,1,58,1,2,0,1,0,0,2,3,0,2,24
3,1,1,23,53,91,0,1,83,1,1,0,1,1,0,1,16,2,0,24
3,2,1,29,99,91,0,1,40,1,3,0,1,2,1,1,13,2,1,24
0,0,1,21,63,91,1,1,58,1,2,0,1,0,0,1,3,2,2,24
3,3,2,20,82,62,1,1,97,1,0,0,1,3,2,1,19,1,1,26
3,3,0,20,82,62,1,1,97,1,0,0,1,3,2,0,19,0,1,26
3,3,2,20,82,62,1,1,97,0,0,0,1,3,2,1,19,1,1,26
0,1,0,29,61,85,1,1,83,1,1,0,1,1,1,0,6,1,0,11
0,1,0,18,50,85,1,1,90,1,0,0,1,1,3,0,0,1,2,11
1,1,0,29,61,85,1,1,83,0,1,0,0,1,1,0,6,0,0,11
0,1,0,18,50,85,1,1,90,0,0,0,0,1,3,0,0,0,2,11
3,3,0,24,96,69,1,1,78,1,1,1,0,3,1,0,19,1,2,15
3,1,0,23,56,69,1,1,100,1,0,1,0,1,3,0,16,1,1,15
3,3,0,24,96,69,1,1,78,0,1,1,1,3,1,1,19,1,2,15
3,1,2,23,56,69,1,1,100,0,0,1,1,1,3,1,16,1,1,15
2,3,0,24,96,69,1,1,78,0,1,1,1,3,1,0,19,2,2,15
2,1,0,23,56,69,1,1,100,0,0,1,1,1,3,0,16,2,1,15
3,3,0,24,96,69,1,1,78,1,1,1,1,3,1,0,19,1,2,15
3,1,0,23,56,69,1,1,100,1,0,1,1,1,3,0,16,1,1,15
2,2,0,22,89,66,0,1,68,0,2,0,1,2,3,0,14,2,2,27
1,0,0,26,54,66,1,1,66,0,2,0,1,0,0,0,8,2,0,27
1,2,0,23,85,66,0,1,54,0,3,0,1,2,3,0,9,2,1,27
1,2,0,24,93,66,1,1,40,0,3,0,1,2,2,0,11,2,2,27
3,3,1,24,76,84,0,1,93,1,0,0,1,3,2,2,10,1,2,13
1,3,0,24,76,84,0,1,93,0,0,0,0,3,2,0,10,1,2,13
3,3,1,24,76,84,0,1,93,1,0,0,1,3,2,2,10,1,2,13
3,3,2,26,81,81,1,1,78,1,1,1,1,3,2,1,11,1,0,15
0,3,1,29,85,81,1,0,94,1,0,1,1,3,3,1,5,1,2,15
0,3,2,27,92,81,0,0,83,1,1,1,1,3,1,1,3,1,1,15
3,3,1,21,92,81,1,1,76,1,1,1,1,3,2,1,19,1,2,15
3,2,2,26,77,81,1,0,49,1,3,1,1,2,2,1,10,1,1,15
3,3,0,26,81,81,1,1,78,1,1,1,1,3,2,0,11,0,0,15
0,3,0,29,85,81,1,0,94,1,0,1,1,3,3,0,5,0,2,15
0,3,2,27,92,81,0,0,83,1,1,1,1,3,1,0,3,0,1,15
3,3,0,21,92,81,1,1,76,1,1,1,1,3,2,0,19,0,2,15
3,2,2,26,77,81,1,0,49,1,3,1,1,2,2,0,10,0,1,15
3,3,2,26,81,81,1,1,78,1,1,1,1,3,2,1,11,1,0,15
0,3,1,29,85,81,1,0,94,1,0,1,1,3,3,1,5,1,2,15
0,3,2,27,92,81,0,0,83,1,1,1,1,3,1,1,3,1,1,15
3,3,1,21,92,81,1,1,76,1,1,1,1,3,2,1,19,1,2,15
3,2,2,26,77,81,1,0,49,1,3,1,1,2,2,1,10,1,1,15
1,0,2,26,63,72,0,1,47,1,3,0,1,0,0,1,5,2,0,18
3,2,0,22,79,72,1,0,63,1,2,0,1,2,0,1,11,2,2,18
0,0,2,26,63,72,0,1,47,1,3,0,1,0,0,1,5,1,0,18
3,2,0,22,79,72,1,0,63,1,2,0,1,2,0,1,11,1,2,18
1,0,0,26,63,72,0,1,47,1,3,0,1,0,0,2,5,2,0,18
3,2,0,22,79,72,1,0,63,1,2,0,1,2,0,2,11,2,2,18
0,0,2,26,63,72,0,1,47,1,3,0,1,0,0,1,5,1,0,18
3,2,0,22,79,72,1,0,63,1,2,0,1,2,0,1,11,1,2,18
0,0,0,26,63,72,0,1,47,1,3,0,0,0,0,2,5,1,0,18
3,2,0,22,79,72,1,0,63,1,2,0,0,2,0,2,11,1,2,18
0,0,2,21,57,61,1,0,56,1,2,0,1,0,3,1,7,1,1,24
3,0,2,29,66,61,1,1,58,1,2,0,1,0,0,1,16,1,0,24
0,0,0,21,57,61,1,0,56,1,2,0,1,0,3,0,7,1,1,24
3,0,0,29,66,61,1,1,58,1,2,0,1,0,0,0,16,1,0,24
0,0,2,21,57,61,1,0,56,0,2,0,1,0,3,1,7,1,1,24
3,0,2,29,66,61,1,1,58,0,2,0,1,0,0,1,16,1,0,24
0,0,0,21,57,61,1,0,56,0,2,0,1,0,3,0,7,1,1,24
3,0,0,29,66,61,1,1,58,0,2,0,1,0,0,0,16,1,0,24
1,1,0,29,53,71,0,0,85,0,0,1,1,1,2,1,5,1,2,19
0,2,2,19,84,71,1,0,66,0,2,1,1,2,1,1,8,1,1,19
1,1,0,29,53,71,0,0,85,1,0,1,1,1,2,2,5,2,2,19
0,2,2,19,84,71,1,0,66,1,2,1,1,2,1,2,8,2,1,19
3,3,0,19,76,65,1,1,94,1,0,1,1,3,0,2,13,1,0,34
3,0,0,27,58,65,0,1,56,1,2,1,1,0,0,2,10,1,0,34
0,1,0,22,54,65,1,0,70,1,1,1,1,1,3,2,2,1,2,34
0,0,1,24,55,95,1,1,51,1,3,0,1,0,3,1,9,2,2,24
0,1,1,20,62,95,1,1,73,1,1,0,1,1,0,1,0,2,2,24
1,1,1,29,62,95,0,0,72,1,1,0,1,1,1,1,3,2,0,24
2,0,1,24,55,95,1,1,51,0,3,0,1,0,3,0,9,0,2,24
0,1,1,20,62,95,1,1,73,0,1,0,1,1,0,0,0,0,2,24
1,1,1,29,62,95,0,0,72,0,1,0,1,1,1,0,3,0,0,24
0,0,1,24,55,95,1,1,51,1,3,0,1,0,3,2,9,0,2,24
0,1,1,20,62,95,1,1,73,1,1,0,1,1,0,2,0,0,2,24
0,1,1,29,62,95,0,0,72,1,1,0,1,1,1,2,3,0,0,24
0,3,0,29,78,77,0,1,76,1,1,1,1,3,2,0,6,1,2,18
3,2,2,24,97,77,0,1,66,1,2,1,1,2,0,0,15,1,1,18
0,3,0,29,78,77,0,1,76,1,1,1,1,3,2,0,6,1,2,18
3,2,2,24,97,77,0,1,66,1,2,1,1,2,0,0,15,1,1,18
1,3,1,29,78,77,0,1,76,0,1,1,1,3,2,1,6,1,2,18
2,2,2,24,97,77,0,1,66,0,2,1,1,2,0,1,15,1,1,18
1,3,0,29,78,77,0,1,76,0,1,1,1,3,2,2,6,0,2,18
2,2,2,24,97,77,0,1,66,0,2,1,1,2,0,2,15,0,1,18
0,3,1,29,78,77,0,1,76,1,1,1,1,3,2,1,6,1,2,18
3,2,2,24,97,77,0,1,66,1,2,1,1,2,0,1,15,1,1,18
3,0,1,18,61,91,1,0,41,1,3,0,1,0,0,0,10,0,1,17
3,0,1,18,61,91,1,0,41,1,3,0,1,0,0,2,10,1,1,17
1,0,1,18,61,91,1,0,41,0,3,0,1,0,0,2,10,2,1,17
3,1,2,19,64,63,1,1,88,1,0,0,1,1,1,1,13,2,1,29
3,3,1,25,77,96,1,1,92,0,0,0,1,3,3,1,11,1,1,13
0,3,1,24,95,96,1,1,100,0,0,0,1,3,1,1,7,1,0,13
3,2,1,23,80,96,1,0,54,0,3,0,1,2,1,1,20,1,1,13
3,0,1,27,52,96,1,1,61,0,2,0,1,0,2,1,18,1,2,13
1,3,1,25,86,96,0,0,84,0,1,0,1,3,2,1,0,1,2,13
3,3,1,25,77,96,1,1,92,0,0,0,1,3,3,1,11,1,1,13
0,3,1,24,95,96,1,1,100,0,0,0,1,3,1,1,7,1,0,13
3,2,1,23,80,96,1,0,54,0,3,0,1,2,1,1,20,1,1,13
3,0,1,27,52,96,1,1,61,0,2,0,1,0,2,1,18,1,2,13
1,3,1,25,86,96,0,0,84,0,1,0,1,3,2,1,0,1,2,13
0,2,0,18,97,73,1,1,71,1,1,0,1,2,1,0,7,2,2,10
1,3,2,25,89,73,0,1,87,1,0,0,1,3,2,0,10,2,1,10
1,1,0,23,56,73,0,1,73,1,1,0,1,1,0,0,11,2,2,10
1,0,2,23,53,79,0,1,69,0,2,0,0,0,0,2,0,1,1,10
1,1,0,21,55,79,0,1,76,0,1,0,0,1,1,2,1,1,2,10
0,3,0,19,97,79,1,1,79,0,1,0,0,3,3,2,9,1,2,10
2,2,1,23,84,98,0,0,66,1,2,0,1,2,1,0,14,2,0,18
3,2,1,23,84,98,0,0,66,1,2,0,1,2,1,1,14,1,0,18
3,2,1,23,84,98,0,0,66,1,2,0,1,2,1,0,14,1,0,18
3,0,0,18,55,72,0,0,68,1,2,1,0,0,2,0,20,1,1,28
3,3,0,20,81,72,0,0,76,1,1,1,0,3,0,0,17,1,2,28
0,3,0,19,93,72,1,0,97,1,0,1,0,3,3,0,9,1,2,28
3,2,0,21,91,72,1,1,59,1,2,1,0,2,3,0,17,1,0,28
2,0,0,18,55,72,0,0,68,0,2,1,1,0,2,0,20,2,1,28
2,3,0,20,81,72,0,0,76,0,1,1,1,3,0,0,17,2,2,28
1,3,0,19,93,72,1,0,97,0,0,1,1,3,3,0,9,2,2,28
3,2,0,21,91,72,1,1,59,0,2,1,1,2,3,0,17,2,0,28
3,0,2,18,55,72,0,0,68,1,2,1,1,0,2,1,20,1,1,28
3,3,0,20,81,72,0,0,76,1,1,1,1,3,0,1,17,1,2,28
0,3,0,19,93,72,1,0,97,1,0,1,1,3,3,1,9,1,2,28
3,2,2,21,91,72,1,1,59,1,2,1,1,2,3,1,17,1,0,28
0,3,0,23,91,77,0,0,78,1,1,0,1,3,3,0,9,1,2,13
1,3,0,23,91,77,0,0,78,0,1,0,1,3,3,0,9,2,2,13
0,3,0,21,91,83,1,1,84,1,1,1,1,3,1,0,4,1,2,23
3,3,0,19,84,83,0,1,74,1,1,1,1,3,1,0,13,1,2,23
0,2,0,18,76,83,1,1,67,1,2,1,1,2,0,0,9,1,0,23
0,3,0,21,91,83,1,1,84,1,1,1,1,3,1,0,4,2,2,23
3,3,0,19,84,83,0,1,74,1,1,1,1,3,1,0,13,2,2,23
0,2,0,18,76,83,1,1,67,1,2,1,1,2,0,0,9,2,0,23
0,3,1,21,91,83,1,1,84,0,1,1,1,3,1,1,4,0,2,23
2,3,1,19,84,83,0,1,74,0,1,1,1,3,1,1,13,0,2,23
2,2,2,18,76,83,1,1,67,0,2,1,1,2,0,1,9,0,0,23
0,3,1,21,91,83,1,1,84,0,1,1,1,3,1,1,4,1,2,23
2,3,1,19,84,83,0,1,74,0,1,1,1,3,1,1,13,1,2,23
0,2,2,18,76,83,1,1,67,0,2,1,1,2,0,1,9,1,0,23
0,0,1,29,65,83,1,0,41,1,3,1,1,0,0,1,2,2,2,27
0,0,1,29,65,83,1,0,41,1,3,1,1,0,0,1,2,1,2,27
0,0,1,29,65,83,1,0,41,0,3,1,1,0,0,1,2,0,2,27
3,2,1,18,80,99,1,1,50,0,3,0,1,2,0,0,19,1,1,23
2,2,1,18,80,99,1,1,50,0,3,0,1,2,0,2,19,2,1,23
3,2,1,18,80,99,1,1,50,0,3,0,1,2,0,2,19,1,1,23
1,1,2,25,50,62,0,1,90,0,0,1,1,1,2,1,7,2,1,15
2,1,2,28,67,62,1,1,82,0,1,1,1,1,0,1,19,2,1,15
1,1,0,25,50,62,0,1,90,0,0,1,1,1,2,0,7,2,1,15
